[conf]                N               5
[conf]                J            2.207
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    3.000         4.000e-01     -8.8736094051      1.000000e+00      1.000000e-03     -3.089318e+01
[itstep]         1    3.000         4.000e-01     -9.3992850705      5.924034e-02      2.314076e+03     -1.314189e+00
[itstep]         2    3.000         4.000e-01     -9.4143971689      1.607792e-03      6.280439e+01     -3.778025e-02
[itstep]         3    3.000         4.000e-01     -9.4167771628      2.528036e-04      9.875142e+00     -5.949985e-03
[itstep]         4    3.000         4.000e-01     -9.4175699110      8.418466e-05      3.288463e+00     -1.981870e-03
[itstep]         5    3.000         4.000e-01     -9.4179932977      4.495711e-05      1.756137e+00     -1.058467e-03
[itstep]         6    3.000         4.000e-01     -9.4183078236      3.339627e-05      1.304542e+00     -7.863146e-04
[itstep]         7    3.000         4.000e-01     -9.4185773006      2.861205e-05      1.117658e+00     -6.736926e-04
[itstep]         8    3.000         4.000e-01     -9.4188186979      2.562990e-05      1.001168e+00     -6.034931e-04
[itstep]         9    3.000         4.000e-01     -9.4190374893      2.322918e-05      9.073900e-01     -5.469787e-04
[itstep]        10    3.000         4.000e-01     -9.4192362670      2.110382e-05      8.243680e-01     -4.969442e-04
[itstep]        11    3.000         4.000e-01     -9.4194168470      1.917141e-05      7.488831e-01     -4.514500e-04
[itstep]        12    3.000         4.000e-01     -9.4195807836      1.740412e-05      6.798483e-01     -4.098416e-04
[itstep]        13    3.000         4.000e-01     -9.4197294946      1.578743e-05      6.166963e-01     -3.717773e-04
[itstep]        14    3.000         4.000e-01     -9.4198642924      1.431016e-05      5.589906e-01     -3.369946e-04
[itstep]        15    3.000         4.000e-01     -9.4199863941      1.296215e-05      5.063338e-01     -3.052541e-04
[itstep]        16    3.000         4.000e-01     -9.4200969255      1.173371e-05      4.583482e-01     -2.763286e-04
[itstep]        17    3.000         4.000e-01     -9.4201969258      1.061563e-05      4.146731e-01     -2.500007e-04
[itstep]        18    3.000         4.000e-01     -9.4202873514      9.599123e-06      3.749657e-01     -2.260641e-04
[itstep]        19    3.000         4.000e-01     -9.4203690808      8.675890e-06      3.389020e-01     -2.043235e-04
[itstep]        20    3.000         4.000e-01     -9.4204429189      7.838138e-06      3.061773e-01     -1.845954e-04
[itstep]        21    3.000         4.000e-01     -9.4205096022      7.078574e-06      2.765068e-01     -1.667083e-04
[itstep]        22    3.000         4.000e-01     -9.4205698032      6.390411e-06      2.496254e-01     -1.505023e-04
[itstep]        23    3.000         4.000e-01     -9.4206241349      5.767353e-06      2.252872e-01     -1.358294e-04
[itstep]        24    3.000         4.000e-01     -9.4206731559      5.203580e-06      2.032648e-01     -1.225524e-04
[itstep]        25    3.000         4.000e-01     -9.4207173739      4.693725e-06      1.833486e-01     -1.105451e-04
[itstep]        26    3.000         4.000e-01     -9.4207572505      4.232859e-06      1.653460e-01     -9.969141e-05
[itstep]        27    3.000         4.000e-01     -9.4207932044      3.816456e-06      1.490803e-01     -8.988476e-05
[itstep]        28    3.000         4.000e-01     -9.4208256155      3.440376e-06      1.343897e-01     -8.102768e-05
[itstep]        29    3.000         4.000e-01     -9.4208548279      3.100836e-06      1.211264e-01     -7.303108e-05
[itstep]        30    3.000         4.000e-01     -9.4208811534      2.794383e-06      1.091556e-01     -6.581369e-05
[itstep]        31    3.000         4.000e-01     -9.4209048740      2.517874e-06      9.835444e-02     -5.930147e-05
[itstep]        32    3.000         4.000e-01     -9.4209262448      2.268447e-06      8.861121e-02     -5.342706e-05
[itstep]        33    3.000         4.000e-01     -9.4209454965      2.043503e-06      7.982434e-02     -4.812923e-05
[itstep]        34    3.000         4.000e-01     -9.4209628374      1.840682e-06      7.190163e-02     -4.335241e-05
[itstep]        35    3.000         4.000e-01     -9.4209784559      1.657842e-06      6.475945e-02     -3.904617e-05
[itstep]        36    3.000         4.000e-01     -9.4209925218      1.493043e-06      5.832201e-02     -3.516483e-05
[itstep]        37    3.000         4.000e-01     -9.4210051886      1.344529e-06      5.252066e-02     -3.166699e-05
[itstep]        38    3.000         4.000e-01     -9.4210165947      1.210708e-06      4.729328e-02     -2.851522e-05
[itstep]        39    3.000         4.000e-01     -9.4210268650      1.090142e-06      4.258367e-02     -2.567561e-05
[itstep]        40    3.000         4.000e-01     -9.4210361120      9.815299e-07      3.834101e-02     -2.311755e-05
[itstep]        41    3.000         4.000e-01     -9.4210444373      8.836968e-07      3.451941e-02     -2.081335e-05
[itstep]        42    3.000         4.000e-01     -9.4210519325      7.955809e-07      3.107738e-02     -1.873801e-05
[itstep]        43    3.000         4.000e-01     -9.4210586801      7.162234e-07      2.797748e-02     -1.686894e-05
[itstep]        44    3.000         4.000e-01     -9.4210647544      6.447592e-07      2.518591e-02     -1.518579e-05
[itstep]        45    3.000         4.000e-01     -9.4210702225      5.804073e-07      2.267216e-02     -1.367014e-05
[itstep]        46    3.000         4.000e-01     -9.4210751446      5.224635e-07      2.040873e-02     -1.230541e-05
[itstep]        47    3.000         4.000e-01     -9.4210795753      4.702924e-07      1.837080e-02     -1.107665e-05
[itstep]        48    3.000         4.000e-01     -9.4210835635      4.233212e-07      1.653599e-02     -9.970358e-06
[itstep]        49    3.000         4.000e-01     -9.4210871532      3.810335e-07      1.488412e-02     -8.974371e-06
[itstep]        50    3.000         4.000e-01     -9.4210903843      3.429637e-07      1.339702e-02     -8.077728e-06
[itstep]        51    3.000         4.000e-01     -9.4210932925      3.086924e-07      1.205830e-02     -7.270548e-06
[itstep]        52    3.000         4.000e-01     -9.4210959101      2.778415e-07      1.085319e-02     -6.543928e-06
[itstep]        53    3.000         4.000e-01     -9.4210982660      2.500705e-07      9.768380e-03     -5.889846e-06
[itstep]        54    3.000         4.000e-01     -9.4211003864      2.250726e-07      8.791897e-03     -5.301077e-06
[itstep]        55    3.000         4.000e-01     -9.4211022949      2.025713e-07      7.912940e-03     -4.771111e-06
[itstep]        56    3.000         4.000e-01     -9.4211040125      1.823177e-07      7.121786e-03     -4.294085e-06
[itstep]        57    3.000         4.000e-01     -9.4211055584      1.640877e-07      6.409675e-03     -3.864718e-06
[itstep]        58    3.000         4.000e-01     -9.4211069497      1.476793e-07      5.768723e-03     -3.478256e-06
[itstep]        59    3.000         4.000e-01     -9.4211082019      1.329108e-07      5.191827e-03     -3.130417e-06
[itstep]        60    3.000         4.000e-01     -9.4211093288      1.196184e-07      4.672593e-03     -2.817344e-06
[itstep]        61    3.000         4.000e-01     -9.4211103430      1.076547e-07      4.205263e-03     -2.535567e-06
[itstep]        62    3.000         4.000e-01     -9.4211112558      9.688711e-08      3.784653e-03     -2.281960e-06
[itstep]        63    3.000         4.000e-01     -9.4211120773      8.719606e-08      3.406096e-03     -2.053710e-06
[itstep]        64    3.000         4.000e-01     -9.4211128166      7.847402e-08      3.065391e-03     -1.848281e-06
[itstep]        65    3.000         4.000e-01     -9.4211134820      7.062415e-08      2.758756e-03     -1.663395e-06
[itstep]        66    3.000         4.000e-01     -9.4211140808      6.355929e-08      2.482785e-03     -1.496998e-06
[itstep]        67    3.000         4.000e-01     -9.4211146197      5.720099e-08      2.234414e-03     -1.347243e-06
[itstep]        68    3.000         4.000e-01     -9.4211151047      5.147862e-08      2.010884e-03     -1.212465e-06
[itstep]        69    3.000         4.000e-01     -9.4211155411      4.632859e-08      1.809711e-03     -1.091167e-06
[itstep]        70    3.000         4.000e-01     -9.4211159339      4.169369e-08      1.628660e-03     -9.820026e-07
[itstep]        71    3.000         4.000e-01     -9.4211162874      3.752240e-08      1.465719e-03     -8.837573e-07
[itstep]        72    3.000         4.000e-01     -9.4211166056      3.376838e-08      1.319077e-03     -7.953395e-07
[itstep]        73    3.000         4.000e-01     -9.4211168919      3.038988e-08      1.187105e-03     -7.157666e-07
[itstep]        74    3.000         4.000e-01     -9.4211171495      2.734936e-08      1.068335e-03     -6.441539e-07
[update_dt]  (i= 75) Reduced time step from   0.400000 to   0.320000
[update_E0]  (i= 75) Extrapolated energy ground state E0: -18.374027
