[conf]                N               3
[conf]                J            1.793
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    2.000         4.000e-01     -3.8042675053      1.000000e+00      1.000000e-03     -7.872891e+00
[itstep]         1    2.000         4.000e-01     -4.1546461545      9.210148e-02      3.597714e+03     -8.759466e-01
[itstep]         2    2.000         4.000e-01     -4.2130716907      1.406270e-02      5.493242e+02     -1.460638e-01
[itstep]         3    2.000         4.000e-01     -4.2608820366      1.134810e-02      4.432850e+02     -1.195259e-01
[itstep]         4    2.000         4.000e-01     -4.3046291116      1.026714e-02      4.010602e+02     -1.093677e-01
[itstep]         5    2.000         4.000e-01     -4.3409762717      8.443738e-03      3.298335e+02     -9.086790e-02
[itstep]         6    2.000         4.000e-01     -4.3688510870      6.421324e-03      2.508330e+02     -6.968704e-02
[itstep]         7    2.000         4.000e-01     -4.3889896151      4.609571e-03      1.800614e+02     -5.034632e-02
[itstep]         8    2.000         4.000e-01     -4.4029287044      3.175922e-03      1.240595e+02     -3.484772e-02
[itstep]         9    2.000         4.000e-01     -4.4122945119      2.127177e-03      8.309284e+01     -2.341452e-02
[itstep]        10    2.000         4.000e-01     -4.4184628299      1.397984e-03      5.460876e+01     -1.542079e-02
[itstep]        11    2.000         4.000e-01     -4.4224719642      9.073595e-04      3.544373e+01     -1.002284e-02
[itstep]        12    2.000         4.000e-01     -4.4250554013      5.841613e-04      2.281880e+01     -6.458593e-03
[itstep]        13    2.000         4.000e-01     -4.4267109196      3.741238e-04      1.461421e+01     -4.138796e-03
[itstep]        14    2.000         4.000e-01     -4.4277680379      2.388044e-04      9.328298e+00     -2.642796e-03
[itstep]        15    2.000         4.000e-01     -4.4284415183      1.521038e-04      5.941555e+00     -1.683701e-03
[itstep]        16    2.000         4.000e-01     -4.4288699648      9.674882e-05      3.779251e+00     -1.071116e-03
