[conf]                N               5
[conf]                J            3.034
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    3.000         4.000e-01    -11.8490097150      1.000000e+00      1.000000e-03     -3.764595e+01
[itstep]         1    3.000         4.000e-01    -12.2267737466      3.188149e-02      1.245371e+03     -9.444101e-01
[itstep]         2    3.000         4.000e-01    -12.2191339825     -6.248389e-04      2.440777e+01      1.909941e-02
[itstep]         3    3.000         4.000e-01    -12.2173807265     -1.434845e-04      5.604862e+00      4.383140e-03
[itstep]         4    3.000         4.000e-01    -12.2167559721     -5.113652e-05      1.997520e+00      1.561886e-03
[itstep]         5    3.000         4.000e-01    -12.2162913149     -3.803442e-05      1.485720e+00      1.161643e-03
[itstep]         6    3.000         4.000e-01    -12.2158504950     -3.608459e-05      1.409554e+00      1.102050e-03
[itstep]         7    3.000         4.000e-01    -12.2154151648     -3.563651e-05      1.392051e+00      1.088326e-03
[itstep]         8    3.000         4.000e-01    -12.2149834131     -3.534482e-05      1.380657e+00      1.079379e-03
[itstep]         9    3.000         4.000e-01    -12.2145555970     -3.502387e-05      1.368120e+00      1.069540e-03
[itstep]        10    3.000         4.000e-01    -12.2141323651     -3.464980e-05      1.353508e+00      1.058080e-03
[itstep]        11    3.000         4.000e-01    -12.2137143786     -3.422155e-05      1.336779e+00      1.044966e-03
[itstep]        12    3.000         4.000e-01    -12.2133022700     -3.374146e-05      1.318026e+00      1.030271e-03
[itstep]        13    3.000         4.000e-01    -12.2128966344     -3.321260e-05      1.297367e+00      1.014089e-03
[itstep]        14    3.000         4.000e-01    -12.2124980258     -3.263833e-05      1.274935e+00      9.965215e-04
[itstep]        15    3.000         4.000e-01    -12.2121069546     -3.202221e-05      1.250868e+00      9.776781e-04
[itstep]        16    3.000         4.000e-01    -12.2117238857     -3.136797e-05      1.225311e+00      9.576724e-04
[itstep]        17    3.000         4.000e-01    -12.2113492372     -3.067941e-05      1.198414e+00      9.366212e-04
[itstep]        18    3.000         4.000e-01    -12.2109833799     -2.996043e-05      1.170329e+00      9.146432e-04
[itstep]        19    3.000         4.000e-01    -12.2106266368     -2.921494e-05      1.141208e+00      8.918578e-04
[itstep]        20    3.000         4.000e-01    -12.2102792833     -2.844682e-05      1.111204e+00      8.683838e-04
[itstep]        21    3.000         4.000e-01    -12.2099415479     -2.765992e-05      1.080466e+00      8.443385e-04
[itstep]        22    3.000         4.000e-01    -12.2096136134     -2.685799e-05      1.049140e+00      8.198362e-04
[itstep]        23    3.000         4.000e-01    -12.2092956183     -2.604465e-05      1.017369e+00      7.949878e-04
[itstep]        24    3.000         4.000e-01    -12.2089876584     -2.522340e-05      9.852889e-01      7.698997e-04
[itstep]        25    3.000         4.000e-01    -12.2086897890     -2.439755e-05      9.530293e-01      7.446735e-04
[itstep]        26    3.000         4.000e-01    -12.2084020271     -2.357026e-05      9.207132e-01      7.194049e-04
[itstep]        27    3.000         4.000e-01    -12.2081243536     -2.274446e-05      8.884554e-01      6.941837e-04
[itstep]        28    3.000         4.000e-01    -12.2078567163     -2.192289e-05      8.563628e-01      6.690933e-04
[itstep]        29    3.000         4.000e-01    -12.2075990320     -2.110807e-05      8.245339e-01      6.442107e-04
[itstep]        30    3.000         4.000e-01    -12.2073511896     -2.030230e-05      7.930588e-01      6.196060e-04
[itstep]        31    3.000         4.000e-01    -12.2071130525     -1.950768e-05      7.620187e-01      5.953427e-04
[itstep]        32    3.000         4.000e-01    -12.2068844614     -1.872606e-05      7.314866e-01      5.714777e-04
[itstep]        33    3.000         4.000e-01    -12.2066652369     -1.795909e-05      7.015270e-01      5.480614e-04
[itstep]        34    3.000         4.000e-01    -12.2064551818     -1.720823e-05      6.721964e-01      5.251377e-04
[itstep]        35    3.000         4.000e-01    -12.2062540839     -1.647471e-05      6.435435e-01      5.027446e-04
[itstep]        36    3.000         4.000e-01    -12.2060617182     -1.575960e-05      6.156095e-01      4.809143e-04
[itstep]        37    3.000         4.000e-01    -12.2058778489     -1.506377e-05      5.884286e-01      4.596733e-04
[itstep]        38    3.000         4.000e-01    -12.2057022316     -1.438793e-05      5.620283e-01      4.390432e-04
[itstep]        39    3.000         4.000e-01    -12.2055346154     -1.373261e-05      5.364302e-01      4.190405e-04
[itstep]        40    3.000         4.000e-01    -12.2053747444     -1.309824e-05      5.116499e-01      3.996775e-04
[itstep]        41    3.000         4.000e-01    -12.2052223596     -1.248506e-05      4.876978e-01      3.809622e-04
[itstep]        42    3.000         4.000e-01    -12.2050771999     -1.189324e-05      4.645797e-01      3.628991e-04
[itstep]        43    3.000         4.000e-01    -12.2049390043     -1.132280e-05      4.422968e-01      3.454890e-04
[itstep]        44    3.000         4.000e-01    -12.2048075123     -1.077367e-05      4.208466e-01      3.287300e-04
[itstep]        45    3.000         4.000e-01    -12.2046824654     -1.024571e-05      4.002230e-01      3.126173e-04
[itstep]        46    3.000         4.000e-01    -12.2045636079     -9.738677e-06      3.804171e-01      2.971436e-04
[itstep]        47    3.000         4.000e-01    -12.2044506880     -9.252271e-06      3.614168e-01      2.822998e-04
[itstep]        48    3.000         4.000e-01    -12.2043434581     -8.786132e-06      3.432083e-01      2.680748e-04
[itstep]        49    3.000         4.000e-01    -12.2042416757     -8.339848e-06      3.257753e-01      2.544559e-04
[itstep]        50    3.000         4.000e-01    -12.2041451040     -7.912963e-06      3.091001e-01      2.414293e-04
[itstep]        51    3.000         4.000e-01    -12.2040535120     -7.504986e-06      2.931635e-01      2.289799e-04
[itstep]        52    3.000         4.000e-01    -12.2039666753     -7.115399e-06      2.779453e-01      2.170918e-04
[itstep]        53    3.000         4.000e-01    -12.2038843760     -6.743657e-06      2.634241e-01      2.057484e-04
[itstep]        54    3.000         4.000e-01    -12.2038064029     -6.389203e-06      2.495782e-01      1.949327e-04
[itstep]        55    3.000         4.000e-01    -12.2037325520     -6.051464e-06      2.363853e-01      1.846272e-04
[itstep]        56    3.000         4.000e-01    -12.2036626263     -5.729860e-06      2.238226e-01      1.748142e-04
[itstep]        57    3.000         4.000e-01    -12.2035964360     -5.423808e-06      2.118675e-01      1.654758e-04
[itstep]        58    3.000         4.000e-01    -12.2035337983     -5.132724e-06      2.004970e-01      1.565942e-04
[itstep]        59    3.000         4.000e-01    -12.2034745376     -4.856027e-06      1.896886e-01      1.481517e-04
[itstep]        60    3.000         4.000e-01    -12.2034184853     -4.593142e-06      1.794196e-01      1.401307e-04
[itstep]        61    3.000         4.000e-01    -12.2033654798     -4.343499e-06      1.696679e-01      1.325138e-04
[itstep]        62    3.000         4.000e-01    -12.2033153662     -4.106542e-06      1.604118e-01      1.252841e-04
[itstep]        63    3.000         4.000e-01    -12.2032679963     -3.881721e-06      1.516297e-01      1.184247e-04
[itstep]        64    3.000         4.000e-01    -12.2032232286     -3.668504e-06      1.433009e-01      1.119193e-04
[itstep]        65    3.000         4.000e-01    -12.2031809277     -3.466368e-06      1.354050e-01      1.057522e-04
[itstep]        66    3.000         4.000e-01    -12.2031409646     -3.274807e-06      1.279222e-01      9.990767e-05
[itstep]        67    3.000         4.000e-01    -12.2031032163     -3.093331e-06      1.208333e-01      9.437089e-05
[itstep]        68    3.000         4.000e-01    -12.2030675653     -2.921464e-06      1.141197e-01      8.912732e-05
[itstep]        69    3.000         4.000e-01    -12.2030339002     -2.758747e-06      1.077635e-01      8.416293e-05
[itstep]        70    3.000         4.000e-01    -12.2030021145     -2.604736e-06      1.017475e-01      7.946420e-05
[itstep]        71    3.000         4.000e-01    -12.2029721072     -2.459006e-06      9.605492e-02      7.501814e-05
[itstep]        72    3.000         4.000e-01    -12.2029437824     -2.321146e-06      9.066978e-02      7.081221e-05
[itstep]        73    3.000         4.000e-01    -12.2029170486     -2.190764e-06      8.557671e-02      6.683442e-05
[itstep]        74    3.000         4.000e-01    -12.2028918193     -2.067481e-06      8.076096e-02      6.307324e-05
[itstep]        75    3.000         4.000e-01    -12.2028680122     -1.950935e-06      7.620841e-02      5.951763e-05
[itstep]        76    3.000         4.000e-01    -12.2028455494     -1.840782e-06      7.190554e-02      5.615704e-05
[itstep]        77    3.000         4.000e-01    -12.2028243569     -1.736689e-06      6.783942e-02      5.298138e-05
[itstep]        78    3.000         4.000e-01    -12.2028043645     -1.638342e-06      6.399774e-02      4.998100e-05
[itstep]        79    3.000         4.000e-01    -12.2027855058     -1.545439e-06      6.036870e-02      4.714672e-05
[itstep]        80    3.000         4.000e-01    -12.2027677179     -1.457692e-06      5.694109e-02      4.446976e-05
