[conf]                N               5
[conf]                J            2.897
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    3.000         4.000e-01    -11.5349470441      1.000000e+00      1.000000e-03     -4.034563e+01
[itstep]         1    3.000         4.000e-01    -11.7360631387      1.743537e-02      6.810692e+02     -5.027902e-01
[itstep]         2    3.000         4.000e-01    -11.7353008514     -6.495256e-05      2.537209e+00      1.905718e-03
[itstep]         3    3.000         4.000e-01    -11.7349335090     -3.130234e-05      1.222748e+00      9.183559e-04
[itstep]         4    3.000         4.000e-01    -11.7348094919     -1.056820e-05      4.128203e-01      3.100428e-04
[itstep]         5    3.000         4.000e-01    -11.7347267158     -7.053896e-06      2.755428e-01      2.069403e-04
[itstep]         6    3.000         4.000e-01    -11.7346537085     -6.221469e-06      2.430261e-01      1.825181e-04
[itstep]         7    3.000         4.000e-01    -11.7345855477     -5.808506e-06      2.268948e-01      1.704020e-04
[itstep]         8    3.000         4.000e-01    -11.7345213239     -5.473039e-06      2.137906e-01      1.605596e-04
[itstep]         9    3.000         4.000e-01    -11.7344607395     -5.162916e-06      2.016764e-01      1.514609e-04
[itstep]        10    3.000         4.000e-01    -11.7344035952     -4.869786e-06      1.902260e-01      1.428608e-04
[itstep]        11    3.000         4.000e-01    -11.7343497120     -4.591899e-06      1.793711e-01      1.347080e-04
[itstep]        12    3.000         4.000e-01    -11.7342989200     -4.328491e-06      1.690817e-01      1.269801e-04
[itstep]        13    3.000         4.000e-01    -11.7342510564     -4.078950e-06      1.593340e-01      1.196590e-04
[itstep]        14    3.000         4.000e-01    -11.7342059653     -3.842688e-06      1.501050e-01      1.127277e-04
[itstep]        15    3.000         4.000e-01    -11.7341634977     -3.619128e-06      1.413722e-01      1.061690e-04
[itstep]        16    3.000         4.000e-01    -11.7341235112     -3.407704e-06      1.331134e-01      9.996638e-05
[itstep]        17    3.000         4.000e-01    -11.7340858698     -3.207857e-06      1.253069e-01      9.410349e-05
[itstep]        18    3.000         4.000e-01    -11.7340504440     -3.019047e-06      1.179315e-01      8.856439e-05
[itstep]        19    3.000         4.000e-01    -11.7340171106     -2.840744e-06      1.109666e-01      8.333358e-05
[itstep]        20    3.000         4.000e-01    -11.7339857522     -2.672435e-06      1.043920e-01      7.839599e-05
[itstep]        21    3.000         4.000e-01    -11.7339562574     -2.513623e-06      9.818839e-02      7.373704e-05
[itstep]        22    3.000         4.000e-01    -11.7339285203     -2.363829e-06      9.233706e-02      6.934266e-05
[itstep]        23    3.000         4.000e-01    -11.7339024406     -2.222590e-06      8.681993e-02      6.519929e-05
[itstep]        24    3.000         4.000e-01    -11.7338779231     -2.089462e-06      8.161962e-02      6.129387e-05
[itstep]        25    3.000         4.000e-01    -11.7338548775     -1.964019e-06      7.671948e-02      5.761389e-05
[itstep]        26    3.000         4.000e-01    -11.7338332186     -1.845850e-06      7.210351e-02      5.414734e-05
[itstep]        27    3.000         4.000e-01    -11.7338128655     -1.734565e-06      6.775644e-02      5.088274e-05
[itstep]        28    3.000         4.000e-01    -11.7337937418     -1.629789e-06      6.366364e-02      4.780911e-05
[itstep]        29    3.000         4.000e-01    -11.7337757754     -1.531166e-06      5.981118e-02      4.491597e-05
[itstep]        30    3.000         4.000e-01    -11.7337588981     -1.438356e-06      5.618577e-02      4.219336e-05
[itstep]        31    3.000         4.000e-01    -11.7337430454     -1.351033e-06      5.277474e-02      3.963175e-05
[itstep]        32    3.000         4.000e-01    -11.7337281565     -1.268891e-06      4.956607e-02      3.722211e-05
[itstep]        33    3.000         4.000e-01    -11.7337141742     -1.191637e-06      4.654830e-02      3.495585e-05
[itstep]        34    3.000         4.000e-01    -11.7337010443     -1.118991e-06      4.371059e-02      3.282481e-05
[itstep]        35    3.000         4.000e-01    -11.7336887158     -1.050691e-06      4.104263e-02      3.082124e-05
[itstep]        36    3.000         4.000e-01    -11.7336771407     -9.864871e-07      3.853465e-02      2.893783e-05
[itstep]        37    3.000         4.000e-01    -11.7336662736     -9.261416e-07      3.617740e-02      2.716761e-05
[itstep]        38    3.000         4.000e-01    -11.7336560720     -8.694306e-07      3.396213e-02      2.550402e-05
[itstep]        39    3.000         4.000e-01    -11.7336464957     -8.161422e-07      3.188055e-02      2.394083e-05
[itstep]        40    3.000         4.000e-01    -11.7336375068     -7.660756e-07      2.992483e-02      2.247215e-05
[itstep]        41    3.000         4.000e-01    -11.7336290698     -7.190415e-07      2.808756e-02      2.109243e-05
[itstep]        42    3.000         4.000e-01    -11.7336211513     -6.748609e-07      2.636175e-02      1.979642e-05
[itstep]        43    3.000         4.000e-01    -11.7336137196     -6.333646e-07      2.474081e-02      1.857915e-05
[itstep]        44    3.000         4.000e-01    -11.7336067452     -5.943933e-07      2.321849e-02      1.743595e-05
[itstep]        45    3.000         4.000e-01    -11.7336002003     -5.577965e-07      2.178893e-02      1.636241e-05
[itstep]        46    3.000         4.000e-01    -11.7335940585     -5.234324e-07      2.044658e-02      1.535437e-05
[itstep]        47    3.000         4.000e-01    -11.7335882954     -4.911671e-07      1.918622e-02      1.440789e-05
[itstep]        48    3.000         4.000e-01    -11.7335828876     -4.608747e-07      1.800292e-02      1.351929e-05
[itstep]        49    3.000         4.000e-01    -11.7335778136     -4.324365e-07      1.689205e-02      1.268508e-05
[itstep]        50    3.000         4.000e-01    -11.7335730528     -4.057407e-07      1.584925e-02      1.190198e-05
[itstep]        51    3.000         4.000e-01    -11.7335685861     -3.806820e-07      1.487039e-02      1.116690e-05
[itstep]        52    3.000         4.000e-01    -11.7335643953     -3.571614e-07      1.395162e-02      1.047694e-05
[itstep]        53    3.000         4.000e-01    -11.7335604635     -3.350855e-07      1.308928e-02      9.829367e-06
[itstep]        54    3.000         4.000e-01    -11.7335567749     -3.143666e-07      1.227995e-02      9.221599e-06
[itstep]        55    3.000         4.000e-01    -11.7335533144     -2.949223e-07      1.152040e-02      8.651219e-06
[itstep]        56    3.000         4.000e-01    -11.7335500680     -2.766749e-07      1.080761e-02      8.115949e-06
[itstep]        57    3.000         4.000e-01    -11.7335470226     -2.595514e-07      1.013873e-02      7.613649e-06
[itstep]        58    3.000         4.000e-01    -11.7335441657     -2.434833e-07      9.511065e-03      7.142306e-06
[itstep]        59    3.000         4.000e-01    -11.7335414856     -2.284059e-07      8.922106e-03      6.700027e-06
[itstep]        60    3.000         4.000e-01    -11.7335389716     -2.142587e-07      8.369482e-03      6.285034e-06
[itstep]        61    3.000         4.000e-01    -11.7335366134     -2.009848e-07      7.850968e-03      5.895657e-06
[itstep]        62    3.000         4.000e-01    -11.7335344012     -1.885305e-07      7.364473e-03      5.530324e-06
[itstep]        63    3.000         4.000e-01    -11.7335323262     -1.768456e-07      6.908032e-03      5.187561e-06
[itstep]        64    3.000         4.000e-01    -11.7335303798     -1.658829e-07      6.479800e-03      4.865980e-06
[itstep]        65    3.000         4.000e-01    -11.7335285541     -1.555979e-07      6.078043e-03      4.564282e-06
[itstep]        66    3.000         4.000e-01    -11.7335268416     -1.459490e-07      5.701133e-03      4.281242e-06
[itstep]        67    3.000         4.000e-01    -11.7335252353     -1.368970e-07      5.347541e-03      4.015713e-06
[itstep]        68    3.000         4.000e-01    -11.7335237287     -1.284052e-07      5.015830e-03      3.766615e-06
[itstep]        69    3.000         4.000e-01    -11.7335223155     -1.204391e-07      4.704653e-03      3.532938e-06
[itstep]        70    3.000         4.000e-01    -11.7335209900     -1.129662e-07      4.412743e-03      3.313729e-06
[itstep]        71    3.000         4.000e-01    -11.7335197468     -1.059562e-07      4.138913e-03      3.108097e-06
[itstep]        72    3.000         4.000e-01    -11.7335185807     -9.938036e-08      3.882045e-03      2.915204e-06
[itstep]        73    3.000         4.000e-01    -11.7335174870     -9.321201e-08      3.641094e-03      2.734262e-06
[itstep]        74    3.000         4.000e-01    -11.7335164612     -8.742594e-08      3.415076e-03      2.564535e-06
