[conf]                N               5
[conf]                J            1.103
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    3.000         4.000e-01     -4.7777122335      1.000000e+00      1.000000e-03     -1.318652e+01
[itstep]         1    3.000         4.000e-01     -5.8041258377      2.148337e-01      8.391941e+03     -2.566034e+00
[itstep]         2    3.000         4.000e-01     -5.9763879665      2.967925e-02      1.159346e+03     -4.306553e-01
[itstep]         3    3.000         4.000e-01     -6.0454081115      1.154881e-02      4.511252e+02     -1.725504e-01
[itstep]         4    3.000         4.000e-01     -6.0920785312      7.719978e-03      3.015617e+02     -1.166760e-01
[itstep]         5    3.000         4.000e-01     -6.1281183398      5.915848e-03      2.310878e+02     -9.009952e-02
[itstep]         6    3.000         4.000e-01     -6.1556963259      4.500237e-03      1.757905e+02     -6.894497e-02
[itstep]         7    3.000         4.000e-01     -6.1760456415      3.305770e-03      1.291316e+02     -5.087329e-02
[itstep]         8    3.000         4.000e-01     -6.1905614195      2.350335e-03      9.180997e+01     -3.628944e-02
[itstep]         9    3.000         4.000e-01     -6.2006513462      1.629889e-03      6.366753e+01     -2.522482e-02
[itstep]        10    3.000         4.000e-01     -6.2075366083      1.110409e-03      4.337537e+01     -1.721316e-02
[itstep]        11    3.000         4.000e-01     -6.2121756637      7.473263e-04      2.919243e+01     -1.159764e-02
[itstep]        12    3.000         4.000e-01     -6.2152745362      4.988385e-04      1.948588e+01     -7.747181e-03
[itstep]        13    3.000         4.000e-01     -6.2173327033      3.311466e-04      1.293541e+01     -5.145418e-03
[itstep]        14    3.000         4.000e-01     -6.2186944596      2.190258e-04      8.555696e+00     -3.404391e-03
[itstep]        15    3.000         4.000e-01     -6.2195931748      1.445183e-04      5.645246e+00     -2.246788e-03
[itstep]        16    3.000         4.000e-01     -6.2201853116      9.520507e-05      3.718948e+00     -1.480342e-03
[itstep]        17    3.000         4.000e-01     -6.2205750260      6.265318e-05      2.447390e+00     -9.742860e-04
[itstep]        18    3.000         4.000e-01     -6.2208313317      4.120289e-05      1.609488e+00     -6.407641e-04
[itstep]        19    3.000         4.000e-01     -6.2209998179      2.708420e-05      1.057977e+00     -4.212157e-04
[itstep]        20    3.000         4.000e-01     -6.2211105404      1.779819e-05      6.952417e-01     -2.768063e-04
[itstep]        21    3.000         4.000e-01     -6.2211832881      1.169367e-05      4.567840e-01     -1.818691e-04
[itstep]        22    3.000         4.000e-01     -6.2212310788      7.681933e-06      3.000755e-01     -1.194768e-04
[itstep]        23    3.000         4.000e-01     -6.2212624716      5.046076e-06      1.971123e-01     -7.848200e-05
[itstep]        24    3.000         4.000e-01     -6.2212830917      3.314462e-06      1.294712e-01     -5.155035e-05
[itstep]        25    3.000         4.000e-01     -6.2212966354      2.176991e-06      8.503872e-02     -3.385920e-05
[itstep]        26    3.000         4.000e-01     -6.2213055309      1.429848e-06      5.585345e-02     -2.223878e-05
[itstep]        27    3.000         4.000e-01     -6.2213113734      9.391102e-07      3.668399e-02     -1.460623e-05
[itstep]        28    3.000         4.000e-01     -6.2213152107      6.167919e-07      2.409343e-02     -9.593136e-06
[itstep]        29    3.000         4.000e-01     -6.2213177309      4.050959e-07      1.582406e-02     -6.300573e-06
[itstep]        30    3.000         4.000e-01     -6.2213193861      2.660573e-07      1.039286e-02     -4.138067e-06
[itstep]        31    3.000         4.000e-01     -6.2213204732      1.747395e-07      6.825763e-03     -2.717776e-06
[itstep]        32    3.000         4.000e-01     -6.2213211872      1.147642e-07      4.482976e-03     -1.784962e-06
[itstep]        33    3.000         4.000e-01     -6.2213216561      7.537391e-08      2.944293e-03     -1.172313e-06
[itstep]        34    3.000         4.000e-01     -6.2213219641      4.950343e-08      1.933728e-03     -7.699420e-07
[itstep]        35    3.000         4.000e-01     -6.2213221664      3.251243e-08      1.270017e-03     -5.056757e-07
[update_dt]  (i= 36) Reduced time step from   0.400000 to   0.320000
[update_E0]  (i= 36) Extrapolated energy ground state E0: -10.882199
[itstep]        36    3.000         3.200e-01     -6.2213222992      2.135322e-08      8.341101e-04     -3.321131e-07
[itstep]        37    3.000         3.200e-01     -6.2367861787      2.485626e-03      2.370478e+02     -4.832462e-02
[itstep]        38    3.000         3.200e-01     -6.2388036070      3.234724e-04      3.084873e+01     -6.304463e-03
[itstep]        39    3.000         3.200e-01     -6.2391873228      6.150472e-05      5.865548e+00     -1.199112e-03
[itstep]        40    3.000         3.200e-01     -6.2392833299      1.538775e-05      1.467490e+00     -3.000220e-04
[itstep]        41    3.000         3.200e-01     -6.2393138373      4.889563e-06      4.663051e-01     -9.533553e-05
[itstep]        42    3.000         3.200e-01     -6.2393254271      1.857553e-06      1.771501e-01     -3.621831e-05
[itstep]        43    3.000         3.200e-01     -6.2393303477      7.886471e-07      7.521124e-02     -1.537696e-05
[itstep]        44    3.000         3.200e-01     -6.2393325679      3.558268e-07      3.393429e-02     -6.937879e-06
[itstep]        45    3.000         3.200e-01     -6.2393336013      1.656322e-07      1.579592e-02     -3.229483e-06
[itstep]        46    3.000         3.200e-01     -6.2393340900      7.833258e-08      7.470377e-03     -1.527322e-06
