[conf]                N               5
[conf]                J            1.241
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    3.000         4.000e-01     -5.7937261637      1.000000e+00      1.000000e-03     -1.169508e+01
[itstep]         1    3.000         4.000e-01     -6.3733977894      1.000516e-01      3.908266e+03     -1.449179e+00
[itstep]         2    3.000         4.000e-01     -6.4712267264      1.534957e-02      5.995927e+02     -2.445723e-01
[itstep]         3    3.000         4.000e-01     -6.4989268108      4.280500e-03      1.672070e+02     -6.925021e-02
[itstep]         4    3.000         4.000e-01     -6.5126290169      2.108380e-03      8.235859e+01     -3.425552e-02
[itstep]         5    3.000         4.000e-01     -6.5214821297      1.359376e-03      5.310063e+01     -2.213278e-02
[itstep]         6    3.000         4.000e-01     -6.5277070636      9.545275e-04      3.728623e+01     -1.556233e-02
[itstep]         7    3.000         4.000e-01     -6.5321766995      6.847176e-04      2.674678e+01     -1.117409e-02
[itstep]         8    3.000         4.000e-01     -6.5353943428      4.925836e-04      1.924155e+01     -8.044108e-03
[itstep]         9    3.000         4.000e-01     -6.5377060070      3.537146e-04      1.381698e+01     -5.779160e-03
[itstep]        10    3.000         4.000e-01     -6.5393622594      2.533385e-04      9.896034e+00     -4.140631e-03
[itstep]        11    3.000         4.000e-01     -6.5405460732      1.810289e-04      7.071443e+00     -2.959534e-03
[itstep]        12    3.000         4.000e-01     -6.5413906075      1.291229e-04      5.043863e+00     -2.111336e-03
[itstep]        13    3.000         4.000e-01     -6.5419922402      9.197322e-05      3.592704e+00     -1.504082e-03
[itstep]        14    3.000         4.000e-01     -6.5424203836      6.544541e-05      2.556461e+00     -1.070358e-03
[itstep]        15    3.000         4.000e-01     -6.5427248327      4.653463e-05      1.817759e+00     -7.611228e-04
[itstep]        16    3.000         4.000e-01     -6.5429412043      3.307056e-05      1.291819e+00     -5.409289e-04
[itstep]        17    3.000         4.000e-01     -6.5430949182      2.349309e-05      9.176988e-01     -3.842848e-04
[itstep]        18    3.000         4.000e-01     -6.5432040880      1.668473e-05      6.517473e-01     -2.729245e-04
[itstep]        19    3.000         4.000e-01     -6.5432816062      1.184712e-05      4.627783e-01     -1.937954e-04
[itstep]        20    3.000         4.000e-01     -6.5433366414      8.410962e-06      3.285532e-01     -1.375882e-04
[itstep]        21    3.000         4.000e-01     -6.5433757106      5.970834e-06      2.332357e-01     -9.767294e-05
[itstep]        22    3.000         4.000e-01     -6.5434034435      4.238317e-06      1.655592e-01     -6.933225e-05
[itstep]        23    3.000         4.000e-01     -6.5434231284      3.008360e-06      1.175141e-01     -4.921228e-05
[itstep]        24    3.000         4.000e-01     -6.5434371003      2.135259e-06      8.340856e-02     -3.492976e-05
[itstep]        25    3.000         4.000e-01     -6.5434470170      1.515515e-06      5.919981e-02     -2.479169e-05
[itstep]        26    3.000         4.000e-01     -6.5434540553      1.075628e-06      4.201671e-02     -1.759578e-05
[itstep]        27    3.000         4.000e-01     -6.5434590507      7.634106e-07      2.982073e-02     -1.248836e-05
[itstep]        28    3.000         4.000e-01     -6.5434625960      5.418142e-07      2.116462e-02     -8.863348e-06
[itstep]        29    3.000         4.000e-01     -6.5434651122      3.845384e-07      1.502103e-02     -6.290532e-06
[itstep]        30    3.000         4.000e-01     -6.5434668980      2.729148e-07      1.066074e-02     -4.464522e-06
[itstep]        31    3.000         4.000e-01     -6.5434681655      1.936926e-07      7.566118e-03     -3.168553e-06
[itstep]        32    3.000         4.000e-01     -6.5434690650      1.374668e-07      5.369799e-03     -2.248775e-06
[itstep]        33    3.000         4.000e-01     -6.5434697034      9.756233e-08      3.811029e-03     -1.595990e-06
[itstep]        34    3.000         4.000e-01     -6.5434701564      6.924140e-08      2.704742e-03     -1.132698e-06
