[conf]                N               5
[conf]                J            3.586
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    3.000         4.000e-01    -14.0088006501      1.000000e+00      1.000000e-03     -3.708814e+01
[itstep]         1    3.000         4.000e-01    -14.1240342089      8.225798e-03      3.213202e+02     -2.880839e-01
[itstep]         2    3.000         4.000e-01    -14.1244921984      3.242625e-05      1.266650e+00     -1.144974e-03
[itstep]         3    3.000         4.000e-01    -14.1239449929     -3.874161e-05      1.513344e+00      1.368014e-03
[itstep]         4    3.000         4.000e-01    -14.1233490660     -4.219266e-05      1.648151e+00      1.489817e-03
[itstep]         5    3.000         4.000e-01    -14.1227398904     -4.313252e-05      1.684864e+00      1.522939e-03
[itstep]         6    3.000         4.000e-01    -14.1221214756     -4.378859e-05      1.710492e+00      1.546037e-03
[itstep]         7    3.000         4.000e-01    -14.1214947152     -4.438146e-05      1.733651e+00      1.566901e-03
[itstep]         8    3.000         4.000e-01    -14.1208602059     -4.493217e-05      1.755163e+00      1.586273e-03
[itstep]         9    3.000         4.000e-01    -14.1202185431     -4.544077e-05      1.775030e+00      1.604157e-03
[itstep]        10    3.000         4.000e-01    -14.1195703493     -4.590537e-05      1.793178e+00      1.620485e-03
[itstep]        11    3.000         4.000e-01    -14.1189162742     -4.632401e-05      1.809532e+00      1.635188e-03
[itstep]        12    3.000         4.000e-01    -14.1182569930     -4.669489e-05      1.824019e+00      1.648203e-03
[itstep]        13    3.000         4.000e-01    -14.1175932036     -4.701639e-05      1.836578e+00      1.659474e-03
[itstep]        14    3.000         4.000e-01    -14.1169256238     -4.728708e-05      1.847152e+00      1.668950e-03
[itstep]        15    3.000         4.000e-01    -14.1162549883     -4.750578e-05      1.855694e+00      1.676589e-03
[itstep]        16    3.000         4.000e-01    -14.1155820456     -4.767148e-05      1.862167e+00      1.682357e-03
[itstep]        17    3.000         4.000e-01    -14.1149075545     -4.778344e-05      1.866541e+00      1.686228e-03
[itstep]        18    3.000         4.000e-01    -14.1142322810     -4.784116e-05      1.868795e+00      1.688184e-03
[itstep]        19    3.000         4.000e-01    -14.1135569945     -4.784437e-05      1.868921e+00      1.688216e-03
[itstep]        20    3.000         4.000e-01    -14.1128824645     -4.779305e-05      1.866916e+00      1.686325e-03
[itstep]        21    3.000         4.000e-01    -14.1122094573     -4.768744e-05      1.862791e+00      1.682518e-03
[itstep]        22    3.000         4.000e-01    -14.1115387318     -4.752802e-05      1.856563e+00      1.676814e-03
[itstep]        23    3.000         4.000e-01    -14.1108710371     -4.731552e-05      1.848262e+00      1.669237e-03
[itstep]        24    3.000         4.000e-01    -14.1102071083     -4.705088e-05      1.837925e+00      1.659822e-03
[itstep]        25    3.000         4.000e-01    -14.1095476638     -4.673528e-05      1.825597e+00      1.648611e-03
[itstep]        26    3.000         4.000e-01    -14.1088934022     -4.637013e-05      1.811333e+00      1.635654e-03
[itstep]        27    3.000         4.000e-01    -14.1082449996     -4.595701e-05      1.795196e+00      1.621007e-03
[itstep]        28    3.000         4.000e-01    -14.1076031066     -4.549772e-05      1.777255e+00      1.604733e-03
[itstep]        29    3.000         4.000e-01    -14.1069683462     -4.499421e-05      1.757586e+00      1.586901e-03
[itstep]        30    3.000         4.000e-01    -14.1063413116     -4.444857e-05      1.736272e+00      1.567587e-03
[itstep]        31    3.000         4.000e-01    -14.1057225641     -4.386307e-05      1.713401e+00      1.546869e-03
[itstep]        32    3.000         4.000e-01    -14.1051126319     -4.324005e-05      1.689065e+00      1.524831e-03
[itstep]        33    3.000         4.000e-01    -14.1045120083     -4.258198e-05      1.663359e+00      1.501559e-03
[itstep]        34    3.000         4.000e-01    -14.1039211507     -4.189139e-05      1.636382e+00      1.477144e-03
[itstep]        35    3.000         4.000e-01    -14.1033404799     -4.117087e-05      1.608237e+00      1.451677e-03
[itstep]        36    3.000         4.000e-01    -14.1027703797     -4.042306e-05      1.579026e+00      1.425251e-03
[itstep]        37    3.000         4.000e-01    -14.1022111961     -3.965062e-05      1.548852e+00      1.397959e-03
[itstep]        38    3.000         4.000e-01    -14.1016632378     -3.885620e-05      1.517820e+00      1.369896e-03
[itstep]        39    3.000         4.000e-01    -14.1011267761     -3.804244e-05      1.486033e+00      1.341154e-03
[itstep]        40    3.000         4.000e-01    -14.1006020453     -3.721198e-05      1.453593e+00      1.311827e-03
[itstep]        41    3.000         4.000e-01    -14.1000892434     -3.636737e-05      1.420600e+00      1.282005e-03
[itstep]        42    3.000         4.000e-01    -14.0995885332     -3.551114e-05      1.387154e+00      1.251776e-03
[itstep]        43    3.000         4.000e-01    -14.0991000426     -3.464573e-05      1.353349e+00      1.221226e-03
[itstep]        44    3.000         4.000e-01    -14.0986238666     -3.377351e-05      1.319278e+00      1.190440e-03
[itstep]        45    3.000         4.000e-01    -14.0981600676     -3.289675e-05      1.285029e+00      1.159497e-03
[itstep]        46    3.000         4.000e-01    -14.0977086777     -3.201764e-05      1.250689e+00      1.128475e-03
[itstep]        47    3.000         4.000e-01    -14.0972696997     -3.113825e-05      1.216338e+00      1.097445e-03
[itstep]        48    3.000         4.000e-01    -14.0968431086     -3.026055e-05      1.182053e+00      1.066478e-03
[itstep]        49    3.000         4.000e-01    -14.0964288534     -2.938638e-05      1.147905e+00      1.035638e-03
[itstep]        50    3.000         4.000e-01    -14.0960268588     -2.851748e-05      1.113964e+00      1.004986e-03
[itstep]        51    3.000         4.000e-01    -14.0956370267     -2.765546e-05      1.080292e+00      9.745804e-04
[itstep]        52    3.000         4.000e-01    -14.0952592378     -2.680183e-05      1.046947e+00      9.444722e-04
