[conf]                N               5
[conf]                J            3.310
[conf]             beta           1.000
[conf]              dt0       4.000e-01
[conf]        eps_trunc       1.000e-04
[conf]           eps_dt       9.000e-02
[conf]          eps_tol       1.000e-03
[conf]             Dmax              10
[conf]           dt_red           0.800
[conf]         phys_gap       1.000e-03
[info]           i      MBD                dt                 E           rel_err           exp_err             slope
[itstep]         0    3.000         4.000e-01    -13.0261015696      1.000000e+00      1.000000e-03     -3.945411e+01
[itstep]         1    3.000         4.000e-01    -13.1595058770      1.024131e-02      4.000511e+02     -3.335108e-01
[itstep]         2    3.000         4.000e-01    -13.1653511522      4.441865e-04      1.735104e+01     -1.461319e-02
[itstep]         3    3.000         4.000e-01    -13.1654319224      6.135054e-06      2.396505e-01     -2.019253e-04
[itstep]         4    3.000         4.000e-01    -13.1649267128     -3.837395e-05      1.498982e+00      1.263024e-03
[itstep]         5    3.000         4.000e-01    -13.1643571030     -4.326722e-05      1.690126e+00      1.424024e-03
[itstep]         6    3.000         4.000e-01    -13.1637812900     -4.374031e-05      1.708606e+00      1.439533e-03
[itstep]         7    3.000         4.000e-01    -13.1632064441     -4.366875e-05      1.705811e+00      1.437115e-03
[itstep]         8    3.000         4.000e-01    -13.1626340616     -4.348351e-05      1.698575e+00      1.430956e-03
[itstep]         9    3.000         4.000e-01    -13.1620649953     -4.323347e-05      1.688807e+00      1.422666e-03
[itstep]        10    3.000         4.000e-01    -13.1615000097     -4.292530e-05      1.676769e+00      1.412464e-03
[itstep]        11    3.000         4.000e-01    -13.1609398396     -4.256127e-05      1.662550e+00      1.400425e-03
[itstep]        12    3.000         4.000e-01    -13.1603851930     -4.214339e-05      1.646226e+00      1.386616e-03
[itstep]        13    3.000         4.000e-01    -13.1598367489     -4.167387e-05      1.627885e+00      1.371110e-03
[itstep]        14    3.000         4.000e-01    -13.1592951540     -4.115514e-05      1.607623e+00      1.353987e-03
[itstep]        15    3.000         4.000e-01    -13.1587610201     -4.058985e-05      1.585541e+00      1.335335e-03
[itstep]        16    3.000         4.000e-01    -13.1582349221     -3.998082e-05      1.561751e+00      1.315245e-03
[itstep]        17    3.000         4.000e-01    -13.1577173954     -3.933101e-05      1.536368e+00      1.293817e-03
[itstep]        18    3.000         4.000e-01    -13.1572089347     -3.864353e-05      1.509513e+00      1.271152e-03
[itstep]        19    3.000         4.000e-01    -13.1567099929     -3.792155e-05      1.481311e+00      1.247355e-03
[itstep]        20    3.000         4.000e-01    -13.1562209800     -3.716833e-05      1.451888e+00      1.222532e-03
[itstep]        21    3.000         4.000e-01    -13.1557422628     -3.638714e-05      1.421373e+00      1.196793e-03
[itstep]        22    3.000         4.000e-01    -13.1552741647     -3.558127e-05      1.389894e+00      1.170245e-03
[itstep]        23    3.000         4.000e-01    -13.1548169662     -3.475401e-05      1.357578e+00      1.142996e-03
